fftn_s_,alt,speed,heading,climb,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,air_tmp,air_gas,air_hmd,ar_prss,wtr_tmp,leg,index,date_time,lon,lat,chunk
1572626250,10.3,3.112,215.10999999999999,0,-0.945164927,0.251246373,9.56949578305,1.855,1.30375,-0.035,NA,NA,NA,NA,NA,2,12382,2019-11-01T16:37:30Z,-91.23022333300001,30.3763,5
1572626700,9.7,2.577,209.36,-0.2,-0.90867438235,0.1423729447,9.47856852425,1.8025,1.81125,-1.07625,NA,NA,NA,NA,NA,2,12412,2019-11-01T16:45:00Z,-91.23752000000002,30.36678,5
1572627150,10.8,2.629,164.38000000000002,0,-0.8685946038,0.1172483074,9.5138626576,0.98875,1.9425,-0.13125,NA,NA,NA,NA,NA,2,12442,2019-11-01T16:52:30Z,-91.238455,30.356525,5
1572627600,10,1.554,158.68,0,-0.7190431913,0.4953142782,9.505487778500003,0.0175,2.135,-0.37625,NA,NA,NA,NA,NA,2,12472,2019-11-01T17:00:00Z,-91.23529666700001,30.348828333,5
1572628050,10,1.996,125.94000000000001,0,-0.78664042975,0.1722832272,9.473782879050002,5.635000000000001,-0.02625,-0.07,NA,NA,NA,NA,NA,2,12502,2019-11-01T17:07:30Z,-91.22929833299999,30.341881667000006,5
1572628500,10.9,0.005,92.1,0,-0.3206382284,-0.2261217357,9.529416004500002,1.25125,2.37125,-0.035,NA,NA,NA,NA,NA,2,12532,2019-11-01T17:15:00Z,-91.22373333299998,30.341391667000003,5
1572628950,10.8,0.01,218.63,0,-0.42293139455,-0.0646062102,9.51087162935,1.26,3.73625,0.35,NA,NA,NA,NA,NA,2,12562,2019-11-01T17:22:30Z,-91.22372666700001,30.341385000000002,5
1572629400,10.8,0.005,76.67,0,0.1890329854,0.369391988875,9.497412002225,1.203125,4.795,0.6825,NA,NA,NA,NA,NA,2,12592,2019-11-01T17:30:00Z,-91.22373333299998,30.341376667000002,5
1572629850,11,0.01,174.24,0,0.18723836845,0.39302111205,9.53001421015,1.225,5.241250000000001,0.83125,NA,NA,NA,NA,NA,2,12622,2019-11-01T17:37:30Z,-91.22373999999999,30.341373333,5
1572630300,11.5,0.01,224.44,0,0.19441683625,0.418444852175,9.4923272542,1.16375,5.626250000000001,0.905625,NA,NA,NA,NA,NA,2,12652,2019-11-01T17:45:00Z,-91.223745,30.341368333000002,5
1572630750,11.4,0.005,219.28,0,0.240777774125,0.4857429878,9.468099925375,1.106875,5.499375000000001,0.888125,NA,NA,NA,NA,NA,2,12682,2019-11-01T17:52:30Z,-91.223746667,30.341365000000003,5
1572631200,10.5,0.005,85.915,0,0.195314144725,0.47676990305,9.478867627075001,1.334375,5.928125,1.155,NA,NA,NA,NA,NA,2,12712,2019-11-01T18:00:00Z,-91.22374333299999,30.341365000000003,5
1572631650,9.8,0.005,217.58,0,0.1507478238,0.418743955,9.50847880675,1.19875,6.291250000000002,1.505,NA,NA,NA,NA,NA,2,12742,2019-11-01T18:07:30Z,-91.22374333299999,30.341361667000005,5
1572632100,8.6,0.0075,267.15,0,-0.14057832775,0.625424007075,9.532706135575001,1.3475,6.37875,1.61875,NA,NA,NA,NA,NA,2,12772,2019-11-01T18:15:00Z,-91.22373499999999,30.341351667000005,5
1572632550,8,0.262,123.06,0,0.04965106895,0.7142575461,9.516853685849998,2.5375,3.66625,0.23625,NA,NA,NA,NA,NA,2,12802,2019-11-01T18:22:30Z,-91.22370333299999,30.341346667,5
1572633000,2.9,2.4285,64.765,0.1,-0.233599306325,0.2799602442,9.524630359300001,2.93125,2.8,-0.520625,NA,NA,NA,NA,NA,2,12832,2019-11-01T18:30:00Z,-91.2152583335,30.340171667000003,5
1572633495,6.6,2.279,0,0,-0.0155533469,0.5575276658,9.403194612350001,1.0325,5.171250000000001,0.1225,NA,NA,NA,NA,NA,2,12862,2019-11-01T18:38:15Z,-91.205406667,30.344070000000002,5
1572633945,6.6,3.241,81.39,-0.1,-0.0370887503,0.75194450205,9.4360959231,-0.60375,4.436250000000001,-0.63875,NA,NA,NA,NA,NA,2,12892,2019-11-01T18:45:45Z,-91.19325,30.344903333,5
1572634395,4.9,1.932,93.55,0,-0.0035892339,0.6400800455,9.5078806011,1.18125,3.2025,-0.13125,NA,NA,NA,NA,NA,2,12922,2019-11-01T18:53:15Z,-91.181861667,30.345348332999997,5
1572634845,5,2.361,104.55,0,-0.0023928226,0.4809573426,9.41755154795,1.4,3.28125,-0.60375,NA,NA,NA,NA,NA,2,12952,2019-11-01T19:00:45Z,-91.17335833299997,30.34477,5
1572635295,1.6,2.346,112.47,0,0.01974078645,0.7621139981,9.41635513665,1.9075,3.22,-0.13125,NA,NA,NA,NA,NA,2,12982,2019-11-01T19:08:15Z,-91.16124833299999,30.341561667000004,5
1572635745,4.8,1.358,139.13,0,-0.0969093153,0.5694917788,9.460622354750003,1.51375,2.45,0.20125,NA,NA,NA,NA,NA,2,13012,2019-11-01T19:15:45Z,-91.152521667,30.337063333000003,5
1572636195,5.1,2.459,161.94,0.3,0.0227318147,0.79860454275,9.487541609,0.7525,2.695,0.3325,NA,NA,NA,NA,NA,2,13042,2019-11-01T19:23:15Z,-91.14642833299999,30.33058,5
1572636645,5.8,3.087,196.54,-0.1,-0.02572284295,0.61316079125,9.541978323149996,5.8975,0.20125,0.48125,NA,NA,NA,NA,NA,2,13072,2019-11-01T19:30:45Z,-91.14549,30.321023333,5
1572637095,1,1.538,251.69,0,0.1220339526,0.96849494735,9.496514693750001,1.04125,2.8875,-0.6475,NA,NA,NA,NA,NA,2,13102,2019-11-01T19:38:15Z,-91.152106667,30.315146667,5
1572637545,4.6,1.538,281.78999999999996,0.1,0.11904292435,0.9535398061,9.455836709550004,0.86625,3.0975,-0.65625,NA,NA,NA,NA,NA,2,13132,2019-11-01T19:45:45Z,-91.16181,30.315255000000004,5
1572637995,3.9,1.085,274.35,0,0.14656038425,0.969093153,9.4420779796,1.40875,2.65125,-0.11375,NA,NA,NA,NA,NA,2,13162,2019-11-01T19:53:15Z,-91.16778833299998,30.316156667000005,5
1572638445,-1.2,1.085,279.17,0,0.12861421475,0.8889335959,9.467202616900002,1.00625,2.8525,-0.2975,NA,NA,NA,NA,NA,2,13192,2019-11-01T20:00:45Z,-91.17344333299998,30.317075000000006,5
1572638895,1.9,1.219,271.1,-0.1,0.1974078645,1.07497555305,9.44746183045,1.715,2.42375,-0.21,NA,NA,NA,NA,NA,2,13222,2019-11-01T20:08:15Z,-91.17988499999998,30.317815000000007,5
1572639345,0.2,1.595,276.12,0,0.23748764305,1.0755737587,9.4133641084,0.8225,2.59,0.1225,NA,NA,NA,NA,NA,2,13252,2019-11-01T20:15:45Z,-91.186223333,30.318008333,5
1572639795,3.3,2.68,256.51,0,0.1483550012,0.9367900479,9.412765902750001,0.9275,2.2925,-1.19,NA,NA,NA,NA,NA,2,13282,2019-11-01T20:23:15Z,-91.19830833299997,30.317060000000005,5
1572640245,1.2,2.068,238.88000000000002,0,0.13339985995,0.66221365455,9.511469835000002,2.896249999999999,0.9975,0.00875,NA,NA,NA,NA,NA,2,13312,2019-11-01T20:30:45Z,-91.20997833299998,30.313918333000004,5
1572640695,1.8,0.01,223.75,0,0.21954147355,0.705882667,9.490532637250004,1.14625,1.98625,-0.39375,NA,NA,NA,NA,NA,2,13342,2019-11-01T20:38:15Z,-91.212325,30.311713333,5
1572710265,13.6,0.237,241.97,-0.1,0.98404829425,-0.76510502635,9.565906549150002,0.32375,3.66625,-3.12375,28.68390625,724677,42.58177928773867,1028.974829648666,NA,2,13372,2019-11-02T15:57:45Z,-91.21227166700001,30.311601667000005,5
1572710715,11.3,2.202,242.47,0.1,0.741775006,-0.4319044793,9.372087918550003,-1.785,3.71875,1.18125,29.831171875000003,1429330,42.39720331783998,1028.689448955866,NA,2,13402,2019-11-02T16:05:15Z,-91.21745500000002,30.307988333000004,5
1572711165,8,2.6775,217.54000000000002,-0.05,0.788734149525,-1.1234302107,9.585647335600001,-5.206249999999999,4.445,0.879375,32.083515625000004,983546.5,40.8084454140662,1028.692011947181,NA,2,13432,2019-11-02T16:12:45Z,-91.22739333299998,30.303510000000003,5
1572711615,6.550000000000001,2.387,130.58499999999998,-0.25,0.73040909865,-0.4163511324,9.729515794424998,8.469999999999999,6.453125,-0.14,36.329707031249995,179411,36.37322715967582,1028.619444119118,NA,2,13462,2019-11-02T16:20:15Z,-91.22847916649998,30.29398,5
1572712065,10.1,2.569,121.16499999999999,-0.1,0.656530700875,-0.8937192411,9.773783012525001,3.548125,7.008750000000001,1.246875,39.73166015625,300644.5,33.23331696893096,1028.603495342187,NA,2,13492,2019-11-02T16:27:45Z,-91.21917333350001,30.288189167,5
1572712515,8.6,2.716,113.61999999999999,0.2,0.61675002515,-0.6951149653,9.9361958465,5.040000000000001,4.87375,0.9625,40.546796875,264978,32.895699064580356,1028.4240985552963,NA,2,13522,2019-11-02T16:35:15Z,-91.20891666700001,30.283095,5
1572712965,11,2.361,95.46000000000001,0.1,0.83569329305,-0.47078784655,9.66760150965,0.21875,3.36875,0.4025,35.230390625000005,292142,35.80077574095802,1028.1611031108262,NA,2,13552,2019-11-02T16:42:45Z,-91.19736166700001,30.279946667,5
1572713415,12.149999999999999,1.718,98.86500000000001,-0.05,0.932303505525,-0.50428736295,9.634999301725001,-0.940625,3.78875,0.21,31.223164062499997,322495,40.89101271130006,1028.0569372175214,NA,2,13582,2019-11-02T16:50:15Z,-91.18578,30.2789741665,5
1572713865,7.1,1.502,94.38,0.1,0.9260223462,-0.74237321165,9.69272614695,2.54625,3.788750000000001,0.175,29.862031249999998,334064,43.41285297672974,1028.019885160212,NA,2,13612,2019-11-02T16:57:45Z,-91.17717833299997,30.278705,5
1572714315,7.3,2.434,98.55,0,0.8183453292,0.1148554848,9.49172904855,-0.49,3.9725,0.56,28.795624999999998,336444,44.284359638177754,1027.9764347920818,NA,2,13642,2019-11-02T17:05:15Z,-91.166486667,30.277571667000004,5
1572714765,8.7,2.269,102.16,0,0.8386843213,-0.58205409745,9.499505722,2.1525,3.6925,0.91875,27.900703125,344868,45.636289604524386,1027.8909267892022,NA,2,13672,2019-11-02T17:12:45Z,-91.155825,30.275511667,5
1572715215,5.1,1.394,106.21000000000001,0.1,0.88235333375,-0.7202396026,9.39840896715,-0.735,3.115,0.09625,27.6446484375,340956,45.61213476003285,1027.83595254302,NA,2,13702,2019-11-02T17:20:15Z,-91.145501667,30.273763332999998,5
1572715665,6.7,2.8345,115.65,0.05,0.93379901965,-0.42412780585,9.582955410175002,1.623125,5.13625,0.21,32.07160156250001,296598.5,38.61158718655767,1027.9173046210344,NA,2,13732,2019-11-02T17:27:45Z,-91.1349316665,30.2705358335,5
1572716115,8.95,2.4805,130.09500000000003,-0.1,0.72801627605,-0.81296147835,9.819844847574998,2.130625,4.6025,1.19875,37.6364453125,257446,32.97128191811109,1027.843253762247,NA,2,13762,2019-11-02T17:35:15Z,-91.125225,30.265346666499994,5
1572716565,6.949999999999999,2.5615,135.015,-0.05,0.7920242806,-0.398704065725,9.657731116425,4.790625000000001,4.790625,0.91,36.60294921875,259263.5,35.31158881498096,1027.5853912553112,NA,2,13792,2019-11-02T17:42:45Z,-91.1174791665,30.258555,5
1572717015,7.4,0.17,169.61,0,-1.475474235725,0.525523663525,9.454640298250002,3.241875,6.645625000000001,1.1725,40.2993359375,239624.5,32.141941289360815,1028.075323166213,NA,2,13822,2019-11-02T17:50:15Z,-91.11523249999999,30.2532725,5
1572717465,7.1,0.0075,192.165,0,-2.3234307446,0.155832571825,9.372387021375001,1.30375,6.88625,1.77625,40.65753906250001,231648,32.46010103908894,1028.0167598759342,NA,2,13852,2019-11-02T17:57:45Z,-91.11523833299998,30.253258333,5
1572717915,6.7,0.005,296.73,0,-2.9503502658,0.93260260835,9.188737886825,1.115625,6.943125000000001,1.640625,39.04025390625,237472.5,34.79294709028488,1027.527880547902,NA,2,13882,2019-11-02T18:05:15Z,-91.11523,30.253256667000002,5
1572718365,5.8,0.01,257.53499999999997,0,-2.947658340375,0.909272588,9.160024015625002,1.19,6.873125,1.605625,39.54328124999999,228921,34.71497750980157,1027.5139839375254,NA,2,13912,2019-11-02T18:12:45Z,-91.11522500000001,30.253255000000003,5
1572718815,5.4,0.005,102.555,0,-2.946761031899999,0.89671026935,9.1992064857,1.2425,7.214375,1.82,40.7313671875,218843.5,33.67425746058111,1027.600292681213,NA,2,13942,2019-11-02T18:20:15Z,-91.11522500000001,30.253253333,5
1572719265,4.7,0.005,163.48499999999999,0,-2.89950278555,0.880259613975,9.197710971575,1.09375,6.759375,1.509375,38.75509765625,226567.5,36.56596862101213,1026.9887679252101,NA,2,13972,2019-11-02T18:27:45Z,-91.115223333,30.253246667,5
1572719715,4.3,0.005,54.80500000000001,0,-2.929113965225,0.7633104094,9.16271594105,1.37375,6.960625000000002,1.535625,39.789082031250004,217977,34.99458868524242,1027.372343378735,NA,2,14002,2019-11-02T18:35:15Z,-91.11522166700001,30.253241667,5
1572720165,4.05,0.005,68.91499999999999,0,-2.883650335825,0.792323383425,9.209675084575,1.150625,6.728750000000001,1.47,40.11251953125,216620,34.8712194684702,1026.7647582392572,NA,2,14032,2019-11-02T18:42:45Z,-91.11522166700001,30.253239999999998,5
1572720615,3.6,0.0075,76.395,0,-2.472084848624999,0.46959143525,9.344869561475,1.063125,6.251875000000001,1.14625,36.9833203125,231324,39.31833945747892,1026.1316570583483,NA,2,14062,2019-11-02T18:50:15Z,-91.11522000000001,30.253239999999998,5
1572721065,3.2,0.005,95.865,0,-2.476571391,0.5180460929,9.36251662815,1.12875,5.569375,0.945,35.13976562500001,238759,41.365459068782215,1025.8784114287027,NA,2,14092,2019-11-02T18:57:45Z,-91.115223333,30.253235,5
1572721515,2.4,0.0025,117.835,0,-2.47597318535,0.493818764075,9.350851617975,1.155,5.862500000000001,1.05875,37.42716796875,221260,37.7231950056311,1026.248913811764,NA,2,14122,2019-11-02T19:05:15Z,-91.11522666700002,30.253233332999997,5
1572721965,1.4,0,221.395,0,-2.561217490474999,1.10368942425,9.282057968225,1.645,7.004375000000001,1.61875,42.02580078125,202056,32.00846975577639,1026.1995199856938,NA,2,14152,2019-11-02T19:12:45Z,-91.11523,30.253236667,5
1572722415,1.6,0.005,54.98,0,-1.977069673249999,1.1976077113,9.396016144550002,0.63875,5.643750000000001,1.26875,36.7798046875,231729,38.97919224277565,1025.6788968397143,NA,2,14182,2019-11-02T19:20:15Z,-91.115231667,30.253245,5
1572722865,4.25,2.539,211.16500000000002,0.1,-1.896611013325,0.626022212725,9.442077979599999,-0.293125,4.650625,-0.63,36.47394531250001,232626,38.58456953470741,1025.571636845081,NA,2,14212,2019-11-02T19:27:45Z,-91.1134041665,30.2450308335,5
1572723315,3.5,2.588,238.96,0.2,-1.974676850649999,0.7322037156,9.367900479000001,-4.331250000000002,2.555,0.3325,34.050312500000004,244047,41.57060076249321,1025.3624865795134,NA,2,14242,2019-11-02T19:35:15Z,-91.120396667,30.239635,5
1572723765,3.5,2.696,231.49,0,-1.770688724,0.2883351233,9.386444854150001,-0.62125,2.323125,-0.450625,30.490546874999993,265617,45.43769959670361,1025.1669318308147,NA,2,14272,2019-11-02T19:42:45Z,-91.13105250000001,30.2350158335,5
1572724215,3.85,2.878,225.19,0,-1.781755528525,0.280857552675,9.461818766050001,2.270625,3.31625,0.196875,30.8669140625,260900,43.42724083785874,1025.192892429442,NA,2,14302,2019-11-02T19:50:15Z,-91.1406541665,30.2282175,5
1572724665,6.6,2.803,211.68,-0.1,-1.6713865861,0.24107687695,9.414560519700002,-3.94625,2.24875,-0.9975,34.42765625,239451,37.62792025434113,1025.1553356642307,NA,2,14332,2019-11-02T19:57:45Z,-91.148845,30.219545,5
1572725115,5,2.646,209.97000000000003,-0.05,-1.875075609925,0.566799853375,9.407082949075,2.690625,4.05125,1.11125,35.35382812499999,238672.5,36.36776054003846,1025.1858008541667,NA,2,14362,2019-11-02T20:05:15Z,-91.1557058335,30.210376667000002,5
1572725565,5.3,0.077,50.85,0,-2.2002003807,0.95533442305,9.33499916825,-0.30625,2.765000000000001,-0.175,33.6391796875,254865.5,38.032855374299444,1025.220563042607,NA,2,14392,2019-11-02T20:12:45Z,-91.15936999999998,30.2032775,5
1572726015,4.7,0.036,102.69,0,-2.14935290045,0.99481599595,9.26800013545,1.5575,3.185,0.09625,28.863789062499997,285334,45.31446339834797,1025.0809248782602,NA,2,14422,2019-11-02T20:20:15Z,-91.15937499999998,30.20321,5
1572726465,-2,2.77,153.95499999999998,0,-1.637587966875,0.321535536875,9.416056033825,3.014375,3.29875,1.44375,28.83126953125,280849,44.400869683264375,1025.005206490564,NA,2,14452,2019-11-02T20:27:45Z,-91.15756583299998,30.204439999999998,5
1572726915,-5.85,1.5125,189.20000000000002,0.1,-1.75573358275,0.487836707575,9.4133641084,0.27125,4.331250000000001,0.84,29.5887890625,277548,41.312291989163555,1024.9523884378223,NA,2,14482,2019-11-02T20:35:15Z,-91.1575383335,30.196906666500002,5
1572727365,-3.6,0.046,125.635,0,-1.57627188775,0.302991161725,9.4025964067,0.9975,3.495625,0.205625,27.622480468750002,296599,44.17457485587306,1024.7880942689455,NA,2,14512,2019-11-02T20:42:45Z,-91.15907749999998,30.192391667000003,5
1572797850,16.2,1.543,182.29,0,-1.7647066675,1.412961745299999,9.339186607800002,0.8575,3.61375,0.98875,32.617109375,724677,34.743360408817125,1026.861666541793,NA,2,14542,2019-11-03T16:17:30Z,-91.158921667,30.190478333,5
1572798300,8,2.289,124.52,0,-1.78325104265,1.5421741657,9.260223461999997,1.365,2.63375,-0.37625,35.701289062499995,1012801,32.64807328671171,1026.6155575734037,NA,2,14572,2019-11-03T16:25:00Z,-91.155101667,30.182898333,5
1572798750,6.800000000000001,2.2945,101.785,-0.05,-1.70069866295,1.244566854825,9.364012142275001,-2.555000000000001,3.6925,0.301875,34.617695312500004,852075,35.82065304390423,1026.4339387099142,NA,2,14602,2019-11-03T16:32:30Z,-91.1449125,30.1794358335,5
1572799200,7.95,1.51,55.17,0,-1.669891071975,0.7010970218,9.443274390900001,1.28625,3.478124999999999,0.76125,33.75031250000001,756894,37.97387737632013,1026.3807090959115,NA,2,14632,2019-11-03T16:40:00Z,-91.136485,30.1812791665,5
1572799650,8.350000000000001,1.988,41.754999999999995,0.05,-1.85025007545,0.8350950874,9.317651204399999,2.865625,4.62875,1.010625,35.2559765625,361262.5,36.73194214502537,1026.3039670232347,NA,2,14662,2019-11-03T16:47:30Z,-91.131876667,30.185843333500003,5
1572800100,7.25,2.1015,45.515,0,-1.817049661875,0.850349331475,9.405288332125002,-0.135625,4.764375000000001,1.19875,36.8579296875,320774,35.704881769209415,1026.1670753044864,NA,2,14692,2019-11-03T16:55:00Z,-91.1256883335,30.1923758335,5
1572800550,7.1,2.055,56.845,0,-1.753639862975,1.2466605746,9.443573493725,3.2725,8.023750000000001,0.546875,36.95490234375,298203,36.49064189115588,1025.8822262795802,NA,2,14722,2019-11-03T17:02:30Z,-91.1178733335,30.197835000000005,5
1572801000,6.65,2.4305,63.965,0.05,-1.6773686426,1.288235867275,9.461220560400001,-3.241875,7.131250000000001,-0.100625,36.30958984375,286446.5,37.56107940858403,1025.644234872072,NA,2,14752,2019-11-03T17:10:00Z,-91.1085483335,30.201576667,5
1572801450,8.5,1.034,55.18,0,-1.76650128445,1.20658079605,9.512666246300002,5.512499999999999,5.76625,-1.75875,36.27609375,275811,37.654452705791726,1025.5361134222574,NA,2,14782,2019-11-03T17:17:30Z,-91.099003333,30.205029999999997,5
1572801900,7.9,2.588,74.91000000000001,0,-1.808973885599999,1.04506527055,9.446863624799999,1.39125,6.5625,-0.14,36.03625,272852,37.834460232513514,1025.3922300732495,NA,2,14812,2019-11-03T17:25:00Z,-91.09054166700001,30.207398333,5
1572802350,7.7,2.2705,77.19,0,-1.8221344099,1.4392827939,9.25364319985,4.532500000000001,5.7575,0.678125,36.125898437500005,268203.5,38.1280245686162,1025.2615742377063,NA,2,14842,2019-11-03T17:32:30Z,-91.07927916649999,30.2094741665,5
1572802890,6.5,2.053,87.24000000000001,0,-1.72941253415,1.32023986955,9.541978323149996,1.09375,7.035000000000001,0.8925,36.689375000000005,262871,37.85385121163711,1025.0369875870251,NA,2,14872,2019-11-03T17:41:30Z,-91.06726166700003,30.21049,5
1572803340,6,2.258,95.45,0,-1.746760498,0.97926264905,9.27039295805,-4.24375,4.82125,-0.35875,37.321796875,251856,37.33938058041426,1024.902560501728,NA,2,14902,2019-11-03T17:49:00Z,-91.05762166700002,30.210601667000002,5
1572803790,2.5,2.228,113.69,0,-1.75453717145,1.1760723079,9.41635513665,4.9175,5.635000000000001,1.5925,37.716328125000004,244951,37.14736109367543,1024.7209740298515,NA,2,14932,2019-11-03T17:56:30Z,-91.04735166700002,30.208456667,5
1572804240,0.7,2.089,121.91000000000001,-0.3,-1.6857435217,1.19700950565,9.229116768199999,2.91375,4.488750000000001,-0.4375,38.262226562500004,236538,36.6887161959989,1024.6404055107594,NA,2,14962,2019-11-03T18:04:00Z,-91.03837499999999,30.20434,5
1572804690,2.4,2.2255,138.325,-0.1,-1.627418470825,1.20059873955,9.358628291425001,-0.97125,5.145000000000001,-0.245,39.5325390625,227581.5,35.38262340981591,1024.5004332432325,NA,2,14992,2019-11-03T18:11:30Z,-91.03068083350001,30.1984808335,5
1572805140,5.4,2.377,149.1,0.1,-1.5720844482,1.29272240965,9.3882394711,9.406250000000002,4.278750000000001,1.58375,41.341914062499995,219862,33.73014205250205,1024.263231755225,NA,2,15022,2019-11-03T18:19:00Z,-91.02436833299998,30.191103333,5
1572805590,1.9,2.341,154.10999999999999,-0.1,-1.6103696098,1.30947216785,9.330811728699999,-0.4725,3.78,-0.39375,41.356562499999995,221038,33.85363169544211,1024.0996180625473,NA,2,15052,2019-11-03T18:26:30Z,-91.01959833299999,30.183423332999997,5
1572806040,2.6,2.536,146.75,-0.4,-1.58943241205,1.2753744458,9.363114833800003,0.00875,4.305000000000001,0.1225,40.5688671875,226956,35.25917296552463,1023.9912415169958,NA,2,15082,2019-11-03T18:34:00Z,-91.01386833299999,30.175455000000003,5
1572806490,1,2.006,149.93,0,-1.49252309675,1.639681686649999,9.338588402149998,5.188750000000001,4.41,0.105,41.563398437500005,225255,33.81714604928886,1023.843039207214,NA,2,15112,2019-11-03T18:41:30Z,-91.01055500000001,30.168451667000003,5
1572806940,1.45,2.801,154.385,0,-1.491625788274999,1.471885001825,9.3296153174,3.539375,3.775625000000001,0.520625,40.713300781250005,231811,35.19585473544234,1023.73332766368,NA,2,15142,2019-11-03T18:49:00Z,-91.0049,30.159859167000008,5
1572807390,1.5,2.222,166.14,0,-1.37886402325,1.4859428346,9.27996424845,0.63,3.22,0.6825,41.961640624999994,227112,33.563147955930475,1023.614925944787,NA,2,15172,2019-11-03T18:56:30Z,-91.00320166700001,30.153116667000003,5
1572807840,-1,0.01,168.33499999999998,0,-1.300798185925,0.821635460275,9.524032153650001,1.806875,4.6725,0.49875,38.009785156250004,252819,38.634375069065136,1023.2765435222329,NA,2,15202,2019-11-03T19:04:00Z,-91.00302666700001,30.149668333,5
1572808290,3.2,0.01,27.959999999999997,0,-0.6975077879,1.09890377905,9.705288465599999,0.37625,5.608750000000001,1.1025,36.606171875,244047,39.37639595301368,1023.3901234542556,NA,2,15232,2019-11-03T19:11:30Z,-91.00302833299999,30.149678333,5
1572808740,5.6,0.0075,110.42,0,-0.729810893,1.1976077113,9.71306513905,1.33875,5.884375,1.159375,40.92765625,223052,33.04604912723639,1023.2837865315635,NA,2,15262,2019-11-03T19:19:00Z,-91.00302166700001,30.1496625,5
1572809220,3.75,0.005,125.515,0.1,-0.767198746125,1.311565887625,9.642476872350002,0.223125,6.479375000000001,1.439375,42.5048046875,220669.5,31.43018942049297,1023.1946870138365,NA,2,15292,2019-11-03T19:27:00Z,-91.0030408335,30.1496791665,5
1572809670,8.4,0.01,151.31,0,-0.71605216305,1.208973618649999,9.620343263299999,1.53125,6.133750000000001,1.365,40.092304687500004,233036,34.08262048692797,1023.0637197450179,NA,2,15322,2019-11-03T19:34:30Z,-91.00305,30.14966,5
1572810150,11.6,0.005,160.08,0,-0.7884350467,1.21136644125,9.677172800049998,1.74125,6.335000000000001,1.30375,41.868281249999995,229637,31.64580397252698,1023.0078475302367,NA,2,15352,2019-11-03T19:42:30Z,-91.00303833299998,30.149648333,5
1572810600,10.7,0.005,135.86,0,-0.63828542855,1.04745809315,9.572486811300005,2.31875,5.775,0.97125,36.3114453125,259162,37.96546438702231,1022.8442682176953,NA,2,15382,2019-11-03T19:50:00Z,-91.003043333,30.149645,5
1572811050,14.9,0.0075,240.745,0.15,-0.7597211755,1.5242279962,9.532407032750001,1.334375,5.906250000000002,0.945,37.597285156249995,249952,35.08075978216782,1022.7638316795607,NA,2,15412,2019-11-03T19:57:30Z,-91.0030575,30.149633332999997,5
1572811500,13.7,0.0125,151.29500000000002,0,-0.691824834225,1.86939265625,9.39481973325,1.2425,4.7425,1.054375,32.68468750000001,278366.5,41.00265254631411,1022.5558376718318,NA,2,15442,2019-11-03T20:05:00Z,-91.003085,30.14965,5
1572811950,4.800000000000001,0.977,174.255,-0.1,-0.362811726725,2.269891338925,9.277870528675,0.818125,3.758125,0.546875,33.54103515625,267443.5,39.01682099917194,1022.5827788478895,NA,2,15472,2019-11-03T20:12:30Z,-91.002878333499993,30.149359166500002,5
1572812400,-0.1,2.402,220.48000000000002,0,-0.406779842,2.16131701345,9.4193461649,-0.1575,3.885,0.1575,37.345234375,245497,34.106006410704204,1022.5215957236537,NA,2,15502,2019-11-03T20:20:00Z,-91.00477833299998,30.141421667000003,5
1572812850,2,2.634,240.87,0,-0.39062828945,1.98783737495,9.303892474450002,4.45375,4.26125,0.525,39.735859375000004,234358,32.17753525932086,1022.7000794655463,NA,2,15532,2019-11-03T20:27:30Z,-91.011723333,30.135883333000002,5
1572813300,2.9,2.837499999999999,234.57999999999998,0,-0.35353953915,1.741675749975,9.413962314050002,-1.859375,3.933125,0.105,41.513984375,226026,31.24817280243299,1022.4368573228569,NA,2,15562,2019-11-03T20:35:00Z,-91.02232,30.1307183335,5
1572813750,-1.4,1.291,228.2,-0.1,-0.45523449965,2.0985054202,9.48455058075,0.74375,5.241250000000002,0.67375,44.62570312500001,211290,28.635201729011754,1022.4329216764174,NA,2,15592,2019-11-03T20:42:30Z,-91.02964,30.126121667000003,5
1572814200,-4.15,1.9085,171.71999999999997,-0.05,-0.3170489945,1.9070796122,9.385846648500001,2.191875,4.54125,0.783125,37.83527343750001,251091,36.977398540770096,1022.2757823077541,NA,2,15622,2019-11-03T20:50:00Z,-91.03237166649998,30.121525000000002,5
1572814650,1.9,2.253,84.36,0,-0.43250268495,2.6309084487,9.247661143349996,2.275,4.4975,0.5425,36.159296874999995,249952,38.072671880485224,1022.355769516415,NA,2,15652,2019-11-03T20:57:30Z,-91.02715,30.115961667000008,5
1572815100,-1.85,2.526,94.845,0,-0.438783844275,2.24626221575,9.294620286874999,-1.798125,5.311249999999999,0.51625,34.432734374999995,257146,39.106746267977186,1022.1685110260195,NA,2,15682,2019-11-03T21:05:00Z,-91.01733000000002,30.115400833000002,5
1572815550,-1,2.6675,93.775,0,-0.434596404725,2.525325151474999,9.315258381800003,3.57,5.289375000000001,0.7875,33.88126953125,255852,38.797167407161865,1022.1570004738111,NA,2,15712,2019-11-03T21:12:30Z,-91.00493666700001,30.114873333500007,5
1572816000,-3.6,2.735,113,0.2,-0.37387853125,2.30368995815,9.302696063150002,2.8875,3.70125,0.4025,30.5063671875,271954,43.51876533702758,1021.8897311237714,NA,2,15742,2019-11-03T21:20:00Z,-90.99375,30.111716667000003,5
